model-id,language,repository,task,score,coverage,files-executed,files-executed-maximum-reachable,generate-tests-for-file-character-count,processing-time,response-character-count,response-no-error,response-no-excess,response-with-code,tests-passing
openrouter/mistralai/mistral-small,java,java/light,write-tests-symflower-fix,2617,2530,20,23,25576,145914,26433,23,21,23,0
openrouter/mistralai/mistral-small,java,java/light,write-tests-symflower-fix,2710,2620,22,23,23535,133250,24074,23,22,23,0
openrouter/mistralai/mistral-small,java,java/mistakes,code-repair,400,380,5,5,1304,9056,1364,5,5,5,0
openrouter/mistralai/mistral-small,java,java/plain,write-tests,13,10,1,1,236,2853,538,1,0,1,0
openrouter/mistralai/mistral-small,java,java/plain,write-tests,14,10,1,1,187,1390,199,1,1,1,0
openrouter/mistralai/mistral-small,java,java/plain,write-tests,14,10,1,1,187,1402,199,1,1,1,0
openrouter/mistralai/mistral-small,java,java/plain,write-tests,14,10,1,1,229,1631,241,1,1,1,0
openrouter/mistralai/mistral-small,java,java/plain,write-tests,14,10,1,1,284,1716,296,1,1,1,0
openrouter/mistralai/mistral-small,java,java/plain,write-tests-symflower-fix,13,10,1,1,236,2853,538,1,0,1,0
openrouter/mistralai/mistral-small,java,java/plain,write-tests-symflower-fix,14,10,1,1,187,1390,199,1,1,1,0
openrouter/mistralai/mistral-small,java,java/plain,write-tests-symflower-fix,14,10,1,1,187,1402,199,1,1,1,0
openrouter/mistralai/mistral-small,java,java/plain,write-tests-symflower-fix,14,10,1,1,229,1631,241,1,1,1,0
openrouter/mistralai/mistral-small,java,java/plain,write-tests-symflower-fix,14,10,1,1,284,1716,296,1,1,1,0
openrouter/mistralai/mistral-small,java,java/transpile,transpile,239,0,5,5,2101,13950,2200,5,4,5,220
openrouter/mistralai/mistral-small,java,java/transpile,transpile,240,0,5,5,1946,14888,2006,5,5,5,220
openrouter/mistralai/mistral-small,java,java/transpile,transpile,240,0,5,5,2133,13276,2193,5,5,5,220
openrouter/mistralai/mistral-small,java,java/transpile,transpile,240,0,5,5,2137,13749,2197,5,5,5,220
openrouter/mistralai/mistral-small,java,java/transpile,transpile,240,0,5,5,2195,13337,2255,5,5,5,220
openrouter/mistralai/mistral-small,java,java/transpile,transpile-symflower-fix,239,0,5,5,2101,13950,2200,5,4,5,220
openrouter/mistralai/mistral-small,java,java/transpile,transpile-symflower-fix,240,0,5,5,1946,14888,2006,5,5,5,220
openrouter/mistralai/mistral-small,java,java/transpile,transpile-symflower-fix,240,0,5,5,2133,13276,2193,5,5,5,220
openrouter/mistralai/mistral-small,java,java/transpile,transpile-symflower-fix,240,0,5,5,2137,13749,2197,5,5,5,220
openrouter/mistralai/mistral-small,java,java/transpile,transpile-symflower-fix,240,0,5,5,2195,13337,2255,5,5,5,220
openrouter/mistralai/mistral-tiny,golang,golang/light,write-tests,209,150,4,23,18113,93209,23179,23,9,23,0
openrouter/mistralai/mistral-tiny,golang,golang/light,write-tests,220,160,6,23,27855,156600,34178,23,8,23,0
openrouter/mistralai/mistral-tiny,golang,golang/light,write-tests,239,180,4,23,19713,103097,24743,23,9,23,0
openrouter/mistralai/mistral-tiny,golang,golang/light,write-tests,240,180,4,23,17552,94306,22093,23,10,23,0
openrouter/mistralai/mistral-tiny,golang,golang/light,write-tests,83,30,1,23,17253,89976,22901,23,6,23,0
openrouter/mistralai/mistral-tiny,golang,golang/light,write-tests-symflower-fix,406,340,12,23,27855,158713,34178,23,8,23,0
openrouter/mistralai/mistral-tiny,golang,golang/light,write-tests-symflower-fix,416,350,11,23,19713,105982,24743,23,9,23,0
openrouter/mistralai/mistral-tiny,golang,golang/light,write-tests-symflower-fix,453,390,11,23,17253,93731,22901,23,6,23,0
openrouter/mistralai/mistral-tiny,golang,golang/light,write-tests-symflower-fix,478,410,12,23,17552,97006,22093,23,10,23,0
openrouter/mistralai/mistral-tiny,golang,golang/light,write-tests-symflower-fix,569,500,14,23,18113,98339,23179,23,9,23,0
openrouter/mistralai/mistral-tiny,golang,golang/mistakes,code-repair,147,130,5,5,952,6723,1605,5,2,5,0
openrouter/mistralai/mistral-tiny,golang,golang/plain,write-tests,13,10,1,1,326,4266,1222,1,0,1,0
openrouter/mistralai/mistral-tiny,golang,golang/plain,write-tests,2,0,0,1,136,1407,478,1,0,1,0
openrouter/mistralai/mistral-tiny,golang,golang/plain,write-tests,2,0,0,1,143,1354,419,1,0,1,0
openrouter/mistralai/mistral-tiny,golang,golang/plain,write-tests,2,0,0,1,181,1872,605,1,0,1,0
openrouter/mistralai/mistral-tiny,golang,golang/plain,write-tests,3,0,1,1,162,3079,580,1,0,1,0
openrouter/mistralai/mistral-tiny,golang,golang/plain,write-tests-symflower-fix,13,10,1,1,143,1664,419,1,0,1,0
openrouter/mistralai/mistral-tiny,golang,golang/plain,write-tests-symflower-fix,13,10,1,1,326,4266,1222,1,0,1,0
openrouter/mistralai/mistral-tiny,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,136,1407,478,1,0,1,0
openrouter/mistralai/mistral-tiny,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,181,1872,605,1,0,1,0
openrouter/mistralai/mistral-tiny,golang,golang/plain,write-tests-symflower-fix,3,0,1,1,162,3079,580,1,0,1,0
openrouter/mistralai/mistral-tiny,golang,golang/transpile,transpile,167,0,3,5,1838,13030,2578,5,4,5,150
openrouter/mistralai/mistral-tiny,golang,golang/transpile,transpile,206,0,4,5,1808,10193,2942,5,2,5,190
openrouter/mistralai/mistral-tiny,golang,golang/transpile,transpile,228,0,4,5,1850,9107,2101,5,4,5,210
openrouter/mistralai/mistral-tiny,golang,golang/transpile,transpile,289,0,5,5,1922,10309,2384,5,4,5,270
openrouter/mistralai/mistral-tiny,golang,golang/transpile,transpile,289,0,5,5,1922,10768,2255,5,4,5,270
openrouter/mistralai/mistral-tiny,golang,golang/transpile,transpile-symflower-fix,267,0,5,5,1808,10420,2942,5,2,5,250
openrouter/mistralai/mistral-tiny,golang,golang/transpile,transpile-symflower-fix,269,0,5,5,1838,13658,2578,5,4,5,250
openrouter/mistralai/mistral-tiny,golang,golang/transpile,transpile-symflower-fix,289,0,5,5,1850,9391,2101,5,4,5,270
openrouter/mistralai/mistral-tiny,golang,golang/transpile,transpile-symflower-fix,289,0,5,5,1922,10309,2384,5,4,5,270
openrouter/mistralai/mistral-tiny,golang,golang/transpile,transpile-symflower-fix,289,0,5,5,1922,10768,2255,5,4,5,270
openrouter/mistralai/mistral-tiny,java,java/light,write-tests,1007,950,7,23,35400,119018,42759,23,4,23,0
openrouter/mistralai/mistral-tiny,java,java/light,write-tests,1090,1030,7,23,32682,112297,39939,23,7,23,0
openrouter/mistralai/mistral-tiny,java,java/light,write-tests,1581,1520,11,23,36388,129794,45848,23,4,23,0
openrouter/mistralai/mistral-tiny,java,java/light,write-tests,458,400,4,23,33550,143815,41398,23,8,23,0
openrouter/mistralai/mistral-tiny,java,java/light,write-tests,608,550,3,23,33151,129785,40398,23,9,23,0
openrouter/mistralai/mistral-tiny,java,java/light,write-tests-symflower-fix,1007,950,7,23,35400,119018,42759,23,4,23,0
openrouter/mistralai/mistral-tiny,java,java/light,write-tests-symflower-fix,1090,1030,7,23,32682,112297,39939,23,7,23,0
openrouter/mistralai/mistral-tiny,java,java/light,write-tests-symflower-fix,1581,1520,11,23,36388,129794,45848,23,4,23,0
openrouter/mistralai/mistral-tiny,java,java/light,write-tests-symflower-fix,458,400,4,23,33550,143815,41398,23,8,23,0
openrouter/mistralai/mistral-tiny,java,java/light,write-tests-symflower-fix,608,550,3,23,33151,129785,40398,23,9,23,0
openrouter/mistralai/mistral-tiny,java,java/mistakes,code-repair,398,380,5,5,1206,9058,1958,5,3,5,0
openrouter/mistralai/mistral-tiny,java,java/plain,write-tests,13,10,1,1,219,3602,1365,1,0,1,0
openrouter/mistralai/mistral-tiny,java,java/plain,write-tests,13,10,1,1,273,3498,1516,1,0,1,0
openrouter/mistralai/mistral-tiny,java,java/plain,write-tests,13,10,1,1,353,2158,495,1,0,1,0
openrouter/mistralai/mistral-tiny,java,java/plain,write-tests,13,10,1,1,568,3353,1108,1,0,1,0
openrouter/mistralai/mistral-tiny,java,java/plain,write-tests,2,0,0,1,453,1899,680,1,0,1,0
openrouter/mistralai/mistral-tiny,java,java/plain,write-tests-symflower-fix,13,10,1,1,219,3602,1365,1,0,1,0
openrouter/mistralai/mistral-tiny,java,java/plain,write-tests-symflower-fix,13,10,1,1,273,3498,1516,1,0,1,0
openrouter/mistralai/mistral-tiny,java,java/plain,write-tests-symflower-fix,13,10,1,1,353,2158,495,1,0,1,0
openrouter/mistralai/mistral-tiny,java,java/plain,write-tests-symflower-fix,13,10,1,1,568,3353,1108,1,0,1,0
openrouter/mistralai/mistral-tiny,java,java/plain,write-tests-symflower-fix,2,0,0,1,453,1899,680,1,0,1,0
openrouter/mistralai/mistral-tiny,java,java/transpile,transpile,135,0,3,5,2275,10846,3572,5,2,5,120
openrouter/mistralai/mistral-tiny,java,java/transpile,transpile,187,0,4,5,2118,10981,2961,5,3,5,170
openrouter/mistralai/mistral-tiny,java,java/transpile,transpile,187,0,4,5,2485,11424,3032,5,3,5,170
openrouter/mistralai/mistral-tiny,java,java/transpile,transpile,189,0,4,5,2485,8705,2545,5,5,5,170
openrouter/mistralai/mistral-tiny,java,java/transpile,transpile,199,0,5,5,2011,11156,2574,5,4,5,180
openrouter/mistralai/mistral-tiny,java,java/transpile,transpile-symflower-fix,135,0,3,5,2275,10846,3572,5,2,5,120
openrouter/mistralai/mistral-tiny,java,java/transpile,transpile-symflower-fix,187,0,4,5,2118,10981,2961,5,3,5,170
openrouter/mistralai/mistral-tiny,java,java/transpile,transpile-symflower-fix,187,0,4,5,2485,11424,3032,5,3,5,170
openrouter/mistralai/mistral-tiny,java,java/transpile,transpile-symflower-fix,189,0,4,5,2485,8705,2545,5,5,5,170
openrouter/mistralai/mistral-tiny,java,java/transpile,transpile-symflower-fix,199,0,5,5,2011,11156,2574,5,4,5,180
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/light,write-tests,615,540,17,23,20555,186661,24721,23,12,23,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/light,write-tests,659,580,16,23,19685,172525,22735,23,17,23,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/light,write-tests,686,610,18,23,18367,142610,22449,23,12,23,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/light,write-tests,697,620,17,23,21257,171968,24377,23,14,23,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/light,write-tests,736,650,19,23,18681,171079,19709,23,21,23,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/light,write-tests-symflower-fix,741,660,18,23,19685,173048,22735,23,17,23,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/light,write-tests-symflower-fix,799,720,21,23,20555,187845,24721,23,12,23,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/light,write-tests-symflower-fix,819,740,21,23,18367,143457,22449,23,12,23,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/light,write-tests-symflower-fix,889,800,22,23,18681,171870,19709,23,21,23,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/light,write-tests-symflower-fix,942,860,22,23,21257,173255,24377,23,14,23,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/mistakes,code-repair,148,130,5,5,645,7595,1122,5,3,5,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/plain,write-tests,13,10,1,1,130,2131,488,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/plain,write-tests,13,10,1,1,145,2913,363,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/plain,write-tests,13,10,1,1,215,1944,361,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/plain,write-tests,2,0,0,1,459,14003,2827,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/plain,write-tests,3,0,0,1,472,5444,487,1,1,1,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/plain,write-tests-symflower-fix,13,10,1,1,130,2131,488,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/plain,write-tests-symflower-fix,13,10,1,1,145,2913,363,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/plain,write-tests-symflower-fix,13,10,1,1,215,1944,361,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,459,14003,2827,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,472,5444,487,1,1,1,0
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/transpile,transpile,239,0,4,5,1525,10626,1592,5,5,5,220
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/transpile,transpile,239,0,4,5,1525,10774,1580,5,5,5,220
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/transpile,transpile,239,0,4,5,1525,13235,1583,5,5,5,220
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/transpile,transpile,239,0,4,5,1525,13548,1591,5,5,5,220
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/transpile,transpile,239,0,4,5,1531,12912,1586,5,5,5,220
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1525,10626,1592,5,5,5,220
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1525,10774,1580,5,5,5,220
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1525,13235,1583,5,5,5,220
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1525,13548,1591,5,5,5,220
openrouter/mistralai/mixtral-8x22b-instruct,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1531,13184,1586,5,5,5,270
openrouter/mistralai/mixtral-8x22b-instruct,java,java/light,write-tests,2152,2070,17,23,21642,134625,23164,23,19,23,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/light,write-tests,2309,2230,19,23,20926,137055,24900,23,14,23,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/light,write-tests,2393,2310,20,23,24375,126011,27080,23,17,23,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/light,write-tests,2409,2330,19,23,24210,162849,28453,23,14,23,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/light,write-tests,2573,2490,20,23,23751,126372,25735,23,17,23,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/light,write-tests-symflower-fix,2152,2070,17,23,21642,134625,23164,23,19,23,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/light,write-tests-symflower-fix,2309,2230,19,23,20926,137055,24900,23,14,23,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/light,write-tests-symflower-fix,2393,2310,20,23,24375,126011,27080,23,17,23,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/light,write-tests-symflower-fix,2409,2330,19,23,24210,162849,28453,23,14,23,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/light,write-tests-symflower-fix,2573,2490,20,23,23751,126372,25735,23,17,23,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/mistakes,code-repair,398,380,5,5,1133,11624,1725,5,3,5,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/plain,write-tests,13,10,1,1,230,4688,527,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/plain,write-tests,13,10,1,1,247,2235,496,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/plain,write-tests,14,10,1,1,230,2705,243,1,1,1,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/plain,write-tests,14,10,1,1,237,1449,249,1,1,1,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/plain,write-tests,2,0,0,1,260,2171,416,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/plain,write-tests-symflower-fix,13,10,1,1,230,4688,527,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/plain,write-tests-symflower-fix,13,10,1,1,247,2235,496,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,230,2705,243,1,1,1,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,237,1449,249,1,1,1,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/plain,write-tests-symflower-fix,2,0,0,1,260,2171,416,1,0,1,0
openrouter/mistralai/mixtral-8x22b-instruct,java,java/transpile,transpile,189,0,4,5,1949,11436,2012,5,5,5,170
openrouter/mistralai/mixtral-8x22b-instruct,java,java/transpile,transpile,189,0,4,5,2066,11913,2130,5,5,5,170
openrouter/mistralai/mixtral-8x22b-instruct,java,java/transpile,transpile,189,0,4,5,2066,12873,2130,5,5,5,170
openrouter/mistralai/mixtral-8x22b-instruct,java,java/transpile,transpile,189,0,4,5,2066,13301,2130,5,5,5,170
openrouter/mistralai/mixtral-8x22b-instruct,java,java/transpile,transpile,189,0,4,5,2066,13411,2129,5,5,5,170
openrouter/mistralai/mixtral-8x22b-instruct,java,java/transpile,transpile-symflower-fix,189,0,4,5,1949,11436,2012,5,5,5,170
openrouter/mistralai/mixtral-8x22b-instruct,java,java/transpile,transpile-symflower-fix,189,0,4,5,2066,11913,2130,5,5,5,170
openrouter/mistralai/mixtral-8x22b-instruct,java,java/transpile,transpile-symflower-fix,189,0,4,5,2066,12873,2130,5,5,5,170
openrouter/mistralai/mixtral-8x22b-instruct,java,java/transpile,transpile-symflower-fix,189,0,4,5,2066,13301,2130,5,5,5,170
openrouter/mistralai/mixtral-8x22b-instruct,java,java/transpile,transpile-symflower-fix,189,0,4,5,2066,13411,2129,5,5,5,170
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/light,write-tests,321,250,9,23,25612,144138,27157,23,18,21,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/light,write-tests,393,320,9,23,75902,291479,77002,23,19,22,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/light,write-tests,473,400,11,23,20812,124330,22441,23,18,21,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/light,write-tests,538,470,12,23,32150,340834,131161,23,15,18,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/light,write-tests,557,480,13,23,29256,204326,29862,23,20,21,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/light,write-tests-symflower-fix,495,420,13,23,25612,145715,27157,23,18,21,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/light,write-tests-symflower-fix,557,480,13,23,75902,292687,77002,23,19,22,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/light,write-tests-symflower-fix,579,510,13,23,32150,341021,131161,23,15,18,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/light,write-tests-symflower-fix,627,550,15,23,20812,125539,22441,23,18,21,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/light,write-tests-symflower-fix,669,590,15,23,29256,205286,29862,23,20,21,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/mistakes,code-repair,115,100,4,5,675,6934,1083,5,2,4,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/plain,write-tests,14,10,1,1,226,2225,237,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/plain,write-tests,3,0,0,1,165,2192,176,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/plain,write-tests,3,0,0,1,260,990,270,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/plain,write-tests,3,0,0,1,700,4421,711,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/plain,write-tests,3,0,0,1,767,3413,778,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,226,2225,237,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,165,2192,176,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,260,990,270,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,700,4421,711,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,767,3413,778,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/transpile,transpile,176,0,3,5,1410,10836,1459,5,4,4,160
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/transpile,transpile,177,0,3,5,1471,12601,1761,5,4,5,160
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/transpile,transpile,237,0,4,5,1532,9974,1672,5,3,5,220
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/transpile,transpile,238,0,4,5,1419,8333,1514,5,4,5,220
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/transpile,transpile,238,0,4,5,1457,10780,1554,5,4,5,220
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/transpile,transpile-symflower-fix,176,0,3,5,1410,10836,1459,5,4,4,160
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/transpile,transpile-symflower-fix,237,0,4,5,1532,9974,1672,5,3,5,220
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/transpile,transpile-symflower-fix,238,0,4,5,1457,10780,1554,5,4,5,220
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/transpile,transpile-symflower-fix,238,0,4,5,1471,13223,1761,5,4,5,220
openrouter/mistralai/mixtral-8x7b-instruct,golang,golang/transpile,transpile-symflower-fix,289,0,5,5,1419,8634,1514,5,4,5,270
openrouter/mistralai/mixtral-8x7b-instruct,java,java/light,write-tests,1924,1850,15,23,32007,145086,32263,23,18,18,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/light,write-tests,2493,2410,19,23,33408,145296,34542,23,19,22,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/light,write-tests,2596,2510,20,23,28841,130516,30496,23,20,23,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/light,write-tests,2657,2570,20,23,29380,148945,31514,23,21,23,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/light,write-tests,2828,2740,21,23,33779,160655,34515,23,21,23,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/light,write-tests-symflower-fix,1924,1850,15,23,32007,145086,32263,23,18,18,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/light,write-tests-symflower-fix,2493,2410,19,23,33408,145296,34542,23,19,22,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/light,write-tests-symflower-fix,2596,2510,20,23,28841,130516,30496,23,20,23,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/light,write-tests-symflower-fix,2657,2570,20,23,29380,148945,31514,23,21,23,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/light,write-tests-symflower-fix,2828,2740,21,23,33779,160655,34515,23,21,23,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/mistakes,code-repair,395,380,5,5,1182,13230,2401,5,0,5,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/plain,write-tests,13,10,1,1,655,3596,1033,1,0,1,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/plain,write-tests,14,10,1,1,216,1805,229,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/plain,write-tests,14,10,1,1,251,1107,264,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/plain,write-tests,14,10,1,1,304,2215,317,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/plain,write-tests,14,10,1,1,417,1624,429,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/plain,write-tests-symflower-fix,13,10,1,1,655,3596,1033,1,0,1,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,216,1805,229,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,251,1107,264,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,304,2215,317,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,417,1624,429,1,1,1,0
openrouter/mistralai/mixtral-8x7b-instruct,java,java/transpile,transpile,195,0,4,5,2234,14695,2823,5,1,5,180
openrouter/mistralai/mixtral-8x7b-instruct,java,java/transpile,transpile,197,0,4,5,2234,10998,2560,5,3,5,180
openrouter/mistralai/mixtral-8x7b-instruct,java,java/transpile,transpile,197,0,4,5,2369,13071,2501,5,3,5,180
openrouter/mistralai/mixtral-8x7b-instruct,java,java/transpile,transpile,199,0,4,5,2234,11800,2298,5,5,5,180
openrouter/mistralai/mixtral-8x7b-instruct,java,java/transpile,transpile,199,0,4,5,2369,12269,2432,5,5,5,180
openrouter/mistralai/mixtral-8x7b-instruct,java,java/transpile,transpile-symflower-fix,195,0,4,5,2234,14695,2823,5,1,5,180
openrouter/mistralai/mixtral-8x7b-instruct,java,java/transpile,transpile-symflower-fix,197,0,4,5,2234,10998,2560,5,3,5,180
openrouter/mistralai/mixtral-8x7b-instruct,java,java/transpile,transpile-symflower-fix,197,0,4,5,2369,13071,2501,5,3,5,180
openrouter/mistralai/mixtral-8x7b-instruct,java,java/transpile,transpile-symflower-fix,199,0,4,5,2234,11800,2298,5,5,5,180
openrouter/mistralai/mixtral-8x7b-instruct,java,java/transpile,transpile-symflower-fix,199,0,4,5,2369,12269,2432,5,5,5,180
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/light,write-tests,309,240,8,23,15388,356427,15813,23,19,19,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/light,write-tests,316,250,7,23,15174,365710,15549,23,18,18,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/light,write-tests,330,270,9,23,14180,335523,14500,23,14,14,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/light,write-tests,359,290,10,23,14262,392344,14661,23,18,18,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/light,write-tests,410,340,12,23,14295,359716,15555,23,17,18,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/light,write-tests-symflower-fix,402,340,11,23,14180,336007,14500,23,14,14,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/light,write-tests-symflower-fix,439,370,10,23,15174,367106,15549,23,18,18,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/light,write-tests-symflower-fix,493,420,15,23,14295,360798,15555,23,17,18,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/light,write-tests-symflower-fix,536,460,15,23,15388,358436,15813,23,19,19,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/light,write-tests-symflower-fix,584,510,15,23,14262,393754,14661,23,18,18,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/mistakes,code-repair,75,60,2,5,739,22522,834,5,4,4,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/plain,write-tests,1,0,0,1,96,2194,99,1,0,0,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/plain,write-tests,14,10,1,1,108,2698,128,1,1,1,0
openrouter/neversleep/llama-3-lumimaid-70b,golang,golang/plain,write-tests,14,10,1,1,74,2121,98,1,1,1,0
